tweet_id,tweet_text,class_label
7.68731E+17,247 people died in the quake. Shaline pray to Italy with us? #PrayForItaly ἞E἟9,injured_or_dead_people
7.6983E+17,Tiny white coffins for children killed in the #ItalyEarthquake become tragic symbol of the disaster. Nearly 300 dead,injured_or_dead_people
7.69249E+17,Pleasee @AURORAmusic pray ὤFὤF for my countryὢ2 #PrayForItaly #ItalyEarthquake,sympathy_and_support
7.69425E+17,RT @SavingHumanitee: Were donating 25% net proceeds to the Red Cross on all #ItalyStrong Socks #ItalyEarthquake #PrayForItaly,rescue_volunteering_or_donation_effort
7.69179E+17,Crafters in solidarity w/central Italian earthquake victims: buy handmade &amp; support  #PrayForItaly #Earthquakeaid,rescue_volunteering_or_donation_effort
7.69516E+17,from today we will donate 3 euros every Pasta allAmatriciana dish ordered from today for 2 weeks at La Taverna Restaurant #italyearthquake,rescue_volunteering_or_donation_effort
7.68505E+17,RT @InLarryxArms: @Louis_Tomlinson pls donate in ITALY #PrayForItaly,rescue_volunteering_or_donation_effort
7.68965E+17,"For all the people around the globe PLEASE DONATE IF YOU CAN, YOU CAN SAVE LIFES  #PrayForItaly",rescue_volunteering_or_donation_effort
7.68542E+17,RT @DockWalls: #ItalyEarthquake at least 120 people dead. I applaud #Heroes frantic efforts to rescue trapped victims.,injured_or_dead_people
7.68471E+17,My illustration for #Amatrice #terremoto #ItalyEarthquake #earthquake #UltimOra #Italy #mycountry,sympathy_and_support
7.69209E+17,"Search &amp; rescue operations still underway in #Amatrice, 3 days after #ItalyEarthquake #terremoto #afptv @afpfr @AFP",rescue_volunteering_or_donation_effort
7.68816E+17,RT @CeramicsOfItaly: Our hearts go out to our friends in Amatrice and Accumoli in wake of this tragedy #PrayforItalia #ItalyEarthquake http,sympathy_and_support
7.68735E+17,RT @EU_ScienceHub: Latest @GDACS data on on #ItalyEarthquake available here  #terremoto #TerremotoItalia,other_relevant_information
7.68479E+17,Our thoughts go out to the victims and the communities devastated by the earthquake that struck central Italy this morning. #ItalyEarthquake,sympathy_and_support
7.68486E+17,RT @AlwaysActions: Our thoughts and prayers are with the victims in Italy #PrayForItaly Ὁ4 ἞E἟9 ❤,sympathy_and_support
7.68551E+17,"My heart goes out to all those directly affected by the #ItalyEarthquake that has devastated the landscape. Indirectly, we are all affected",sympathy_and_support
7.69181E+17,Strong aftershocks from #ItalyEarthquake have left the town of #Amatrice all but closed off. Main roads into town blocked by rubble.,infrastructure_and_utility_damage
7.69065E+17,God bless all those affected by the earthquake in #Italy #ItalyEarthquake ♡,sympathy_and_support
7.6847E+17,#prayforitaly sending so much love and hope out to all those affected by the earthquake I wish I could be there to help,sympathy_and_support
7.68531E+17,Prayers for the man above to lean his mercy on the people of Italy affected by the earthquake #ItalyEarthquake #Italie,sympathy_and_support
7.68502E+17,RT @Survomez: Donate! 45500 #PrayForItaly #terremoto,rescue_volunteering_or_donation_effort
7.68548E+17,RT @Rick_ArloYL: See how you can help out those affected by the #ItalyEarthquake! #donate,rescue_volunteering_or_donation_effort
7.68533E+17,RT @braddancingtto: All my love and condolences to the victims and the families of them:(. #PrayForItaly,sympathy_and_support
7.68771E+17,Prosecutors begin inquiry into #italyEarthquake - asking why did quake proof school at #Amatrice &amp; others collapse,infrastructure_and_utility_damage
7.68577E+17,RT @thebaddestnuna: Praying that all my family and friends in Italy are safe and sound #PrayForItaly,sympathy_and_support
7.69213E+17,RT @Itsdrewsgirl: guys please if you have the chance to donate 2€ text the 45500 we really need help :(( #ItalyEarthquake,rescue_volunteering_or_donation_effort
7.69985E+17,"RT @JohnCabotRome: Whether youre in #Rome or abroad, there are many ways to help the victims of the #ItalyEarthquake. Learn more: /",rescue_volunteering_or_donation_effort
7.68921E+17,THIS IS SO IMPORTANT!!! #ItalyEarthquake #terremoto #CroceRossaItaliana #PrayForItaly ❤️ὤFἿBὤFἿB἞E἟9,sympathy_and_support
7.68833E+17,if u want to donate money to help people affected by the earthquake on  #prayforItaly or here,rescue_volunteering_or_donation_effort
7.69156E+17,RT @SkyNewsBreak: The Queen has made a personal donation to support the work of the Italian Red Cross in the search and rescue effort after,rescue_volunteering_or_donation_effort
7.69107E+17,"$67,960 raised of $1,000,000 goal after 1 day. Italy Earthquake Relief Fund on @globalgiving: #prayforitaly",rescue_volunteering_or_donation_effort
7.68472E+17,RT @MJohnsonCTV: .@stpierre_ch offers condolences to families of #ItalyEarthquake victims; says many Italians in #Quebec are worried about,sympathy_and_support
7.68858E+17,The Happiness Family continues to pray for those affected by the earthquake in Italy. Sii Forte Italia!#prayforitaly,sympathy_and_support
7.68494E+17,"Heart, love and thoughts going out of my fellow #italianos #ItalyEarthquake ὡ8ὉB἞E἟9 Much love to you all",sympathy_and_support
7.68559E+17,RT @jfkbydbay: My prayers to those affected by the strong earthquake in Italy. #ItalyEarthquake,sympathy_and_support
7.69304E+17,RT @romewise: Head to #italy museums Sunday to help #ItalyEarthquake victims. #museums4italy @MiBACT @Turismoromaweb,rescue_volunteering_or_donation_effort
7.6879E+17,RT @fareprogressi: #ItalyEarthquake Were raising funds for the mayors of the towns most affected Please donate  htt,rescue_volunteering_or_donation_effort
